work_id,mp_no,fy,work_no,mp_name,mp_state,state,constituency,work_category,work_desc,work_status,recommended_date,recommended_amount,sanction_date,sanction_amount,completion_date,amount_disbursed,exp_pay_count,exp_total,exp_inprogress,exp_paid,exp_vendors,alloc_limit,calamity_consent,is_recommended,is_sanctioned,is_completed,has_expenditure,dup_partner_count,dup_partner_sim_max,dup_partner_cross_fy,has_duplicate_lead,anomaly_score,is_anomaly,flag_unparseable,flag_stalled,flag_incomplete,flag_sanction_overrun,flag_zero_disbursal,flag_cost_overrun,reasons,risk_score,is_flagged,fraud_type,fraud_priority,fraud_signals,fraud_narrative,legal_route
MP18404/2024-2025/147257,18404.0,2024-2025,147257.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,"GRAM KARAUDA VIKAS KHAND NAJIBABAD MEIN KABRISTAN KE KONE SE KASHINATH KE MAKAN KI OR AUR AKSHIT SHARMA KE MAKAN SE SHAYNA MEDICAL STORE KI OR CC ROAD AUR NAALI NIRMAN KARYA. (Provincial Co-operative Construction and Development Ltd., Bijnor)",,2024-10-14,1670509.0,,,2026-01-21,1670509.0,,,,,,147000000.0,,1,0,1,0,0,0.0,0,False,0.11925916759785549,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176513,18404.0,2024-2025,176513.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE DHAKOLI MONU KE GHAR KE PASS),,,,,,2026-01-21,175602.0,,,,,,147000000.0,,0,0,1,0,51,0.9997,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176514,18404.0,2024-2025,176514.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE HUSAINPUR URF SAMASPUR    GAON KE BAHAR SADAK PAR),,,,,,2026-01-21,174520.0,,,,,,147000000.0,,0,0,1,0,51,0.9992,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176515,18404.0,2024-2025,176515.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SSERPUR KALYAN GAON KE CHOURAHE PAR),,,,,,2026-01-21,175611.0,,,,,,147000000.0,,0,0,1,0,51,0.9997,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176516,18404.0,2024-2025,176516.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE FARIDPUR SADIRAN SANJEEV PRADHAN JI KE GHAR KE SAMNE),,,,,,2026-01-21,175062.0,,,,,,147000000.0,,0,0,1,0,51,0.996,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176523,18404.0,2024-2025,176523.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SAIDPURI MAHICHAND NEAR GURUDWARA),,,,,,2026-01-21,176644.0,,,,,,147000000.0,,0,0,1,0,51,0.9973,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176524,18404.0,2024-2025,176524.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE DITANPUR NEAR GURUDWARA),,,,,,2026-01-21,173983.0,,,,,,147000000.0,,0,0,1,0,51,0.9998,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176525,18404.0,2024-2025,176525.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE RAHU NAGLI NEAR GURUDWARA),,,,,,2026-01-21,176130.0,,,,,,147000000.0,,0,0,1,0,51,0.9998,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176526,18404.0,2024-2025,176526.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE KHASPURA NEAR GURUDWARA),,,,,,2026-01-21,175045.0,,,,,,147000000.0,,0,0,1,0,51,0.9998,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/155441,18404.0,2024-2025,155441.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,"GRAM FARIDPUR DURGA, VIKAS KHAND MAUPUR DEVMAL, MEIN VIPIN KE MAKAN SE SHIVDHYAN RATHI KE MAKAN KI AUR C.C. ROAD AUR NALI NIRMAN KARYA. (PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT LTD., BIJNOR)",,,,,,2026-01-14,646920.0,,,,,,147000000.0,,0,0,1,0,0,0.0,0,False,0.03166283905990375,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/163450,18404.0,2024-2025,163450.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,"GRAM PANCHAYAT JOTHIMMA AHTAMALI VIKAS KHAND DHAMPUR MEIN ALI HASAN KE GHAR SE ZAFAR ADVOCATE KE GHAR KI OR C.C. ROAD AUR NAALI NIRMAAN KARYA. (PROVINCIAL CO-OPERATIVE NIRMAN EVAM VIKAS LTD., BIJNOR)",,,,,,2026-01-14,2068782.0,,,,,,147000000.0,,0,0,1,0,0,0.0,0,False,0.15098107462431876,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176450,18404.0,2024-2025,176450.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SAKARTHAL SANI ME ROAD PAR GATE KE PASS),,,,,,2026-01-21,175051.0,,,,,,147000000.0,,0,0,1,0,51,0.9996,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176451,18404.0,2024-2025,176451.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE PRITHIPUR GAON KE RASTE PAR),,,,,,2026-01-21,174520.0,,,,,,147000000.0,,0,0,1,0,51,0.9999,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176452,18404.0,2024-2025,176452.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE PRITHIPUR AASHRAM PAR),,,,,,2026-01-21,175589.0,,,,,,147000000.0,,0,0,1,0,51,0.9998,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176453,18404.0,2024-2025,176453.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE KAMAL PUR DHOOM SINGH PRADHAN KE GHAR KE PASS),,,,,,2026-01-21,174507.0,,,,,,147000000.0,,0,0,1,0,51,0.9996,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176454,18404.0,2024-2025,176454.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MANDAURA DHOOM SINGH PRADHAN JI KE GHAR KE PASS),,,,,,2026-01-21,175598.0,,,,,,147000000.0,,0,0,1,0,51,0.9996,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176455,18404.0,2024-2025,176455.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MORLA GAON KE RASTE PAR),,,,,,2026-01-21,175033.0,,,,,,147000000.0,,0,0,1,0,51,0.9999,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176544,18404.0,2024-2025,176544.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (SHAHAR NOORPUR THANE KE GATE PAR ),,,,,,2026-01-21,176130.0,,,,,,147000000.0,,0,0,1,0,51,0.9998,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176545,18404.0,2024-2025,176545.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MEMEN SADAT KARBALA PAR ),,,,,,2026-01-21,175582.0,,,,,,147000000.0,,0,0,1,0,51,0.9997,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176546,18404.0,2024-2025,176546.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE IBRAHIMPUR BABAN DHARMSHALA PAR ),,,,,,2026-01-21,175033.0,,,,,,147000000.0,,0,0,1,0,51,0.9999,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176547,18404.0,2024-2025,176547.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE IBRAHIMPUR BABAN MADRASE PAR ),,,,,,2026-01-21,175681.0,,,,,,147000000.0,,0,0,1,0,51,0.9999,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176557,18404.0,2024-2025,176557.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE KARAULI DHARMSHALA PAR ),,,,,,2026-01-21,173971.0,,,,,,147000000.0,,0,0,1,0,51,0.9994,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176558,18404.0,2024-2025,176558.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE AURANGPUR BHIKKO  DHARMSHALA PAR ),,,,,,2026-01-21,176051.0,,,,,,147000000.0,,0,0,1,0,51,0.9998,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176559,18404.0,2024-2025,176559.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MIRAMPUR BEGA DHARMSHALA PAR ),,,,,,2026-01-21,175599.0,,,,,,147000000.0,,0,0,1,0,51,0.9999,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176560,18404.0,2024-2025,176560.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MANDAWALI DHARMSHALA PAR ),,,,,,2026-01-21,174525.0,,,,,,147000000.0,,0,0,1,0,51,0.9999,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176490,18404.0,2024-2025,176490.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,"HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE CHITAWAR, VALMIKI BASTI)",,,,,,2026-01-14,175058.0,,,,,,147000000.0,,0,0,1,0,51,0.9994,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176491,18404.0,2024-2025,176491.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (MOHALLA GANDHI NAGAR NOORPUR VALMIKI BASTI),,,,,,2026-01-14,174520.0,,,,,,147000000.0,,0,0,1,0,51,0.9982,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176492,18404.0,2024-2025,176492.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,"HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE GOHAWAR HALLU, VALMIKI BASTI)",,,,,,2026-01-21,174520.0,,,,,,147000000.0,,0,0,1,0,51,0.9997,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176493,18404.0,2024-2025,176493.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (MOHALLA JABTAGANJ VALMIKI BASTI),,,,,,2026-01-21,173983.0,,,,,,147000000.0,,0,0,1,0,51,0.9992,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176494,18404.0,2024-2025,176494.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (KASBA SAHANPUR VALMIKI BASTI),,,,,,2026-01-14,173959.0,,,,,,147000000.0,,0,0,1,0,51,0.9981,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176495,18404.0,2024-2025,176495.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,"HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE NAGLA BHAJJA AHATMALI, VALMIKI BASTI)",,,,,,2026-01-14,175593.0,,,,,,147000000.0,,0,0,1,0,51,0.9994,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176511,18404.0,2024-2025,176511.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE PUTTHA  RAVIDAS MANDIR KE PASS CHOURAHE PAR),,,,,,2026-01-21,176124.0,,,,,,147000000.0,,0,0,1,0,51,0.9994,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176512,18404.0,2024-2025,176512.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MUMINPUR URF GILADI GAON KE RASTE PAR),,,,,,2026-01-21,175599.0,,,,,,147000000.0,,0,0,1,0,51,0.9996,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2025-2026/251594,18404.0,2025-2026,251594.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Lighting of public spaces,,,,,,,,,1.0,26819.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.010597551495741708,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2025-2026/251597,18404.0,2025-2026,251597.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Lighting of public spaces,,,,,,,,,1.0,26819.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.010597551495741708,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2025-2026/251598,18404.0,2025-2026,251598.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Lighting of public spaces,,,,,,,,,1.0,26819.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.010597551495741708,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2025-2026/251599,18404.0,2025-2026,251599.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Lighting of public spaces,,,,,,,,,1.0,26819.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.010597551495741708,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2025-2026/251600,18404.0,2025-2026,251600.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Lighting of public spaces,,,,,,,,,1.0,26819.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.010597551495741708,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2025-2026/251601,18404.0,2025-2026,251601.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Lighting of public spaces,,,,,,,,,1.0,26819.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.010597551495741708,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2025-2026/251602,18404.0,2025-2026,251602.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Lighting of public spaces,,,,,,,,,1.0,26819.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.010597551495741708,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2025-2026/251603,18404.0,2025-2026,251603.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Lighting of public spaces,,,,,,,,,1.0,26819.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.010597551495741708,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176527,18404.0,2024-2025,176527.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SHAH MUJAFFARPUR BILA AHTMALI URF CHAMRAAWALA NEAR GURUDWARA),,,,,,2026-01-21,175593.0,,,,,,147000000.0,,0,0,1,0,51,0.99,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176528,18404.0,2024-2025,176528.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE GULALWALI NEAR GURUDWARA),,,,,,2026-01-21,175590.0,,,,,,147000000.0,,0,0,1,0,51,0.9993,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176529,18404.0,2024-2025,176529.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE BIRUWALA NEAR GURUDWARA),,,,,,2026-01-21,174496.0,,,,,,147000000.0,,0,0,1,0,51,0.9962,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176530,18404.0,2024-2025,176530.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MOHAMMAD AMIKHANPUR URF JATTI WALA NEAR GURUDWARA),,,,,,2026-01-21,176130.0,,,,,,147000000.0,,0,0,1,0,51,0.9979,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176540,18404.0,2024-2025,176540.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SADULLA KHANPUR URF MADHI DHARAMSHALA PAR),,,,,,2026-01-21,175045.0,,,,,,147000000.0,,0,0,1,0,51,0.9995,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176541,18404.0,2024-2025,176541.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE LATIFPUR URF SIPAHIYOWALA GOLIKAND STHAN PAR ),,,,,,2026-01-21,174505.0,,,,,,147000000.0,,0,0,1,0,51,0.9982,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176542,18404.0,2024-2025,176542.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE NATHADOI AHATMALI DHARMSHALA PAR ),,,,,,2026-01-21,175593.0,,,,,,147000000.0,,0,0,1,0,51,0.9994,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2024-2025/176543,18404.0,2024-2025,176543.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Normal/Others,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE AMINABAD ANKIT KE GHAR KE PAAS),,,,,,2026-01-21,174520.0,,,,,,147000000.0,,0,0,1,0,51,0.9998,0,False,0.005465574272169427,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2025-2026/251616,18404.0,2025-2026,251616.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Lighting of public spaces,,,,,,,,,1.0,26819.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.010597551495741708,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2025-2026/251617,18404.0,2025-2026,251617.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Lighting of public spaces,,,,,,,,,1.0,26819.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.010597551495741708,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18404/2025-2026/251618,18404.0,2025-2026,251618.0,CHANDRA SHEKHAR,Uttar Pradesh,Uttar Pradesh,NAGINA(SC),Lighting of public spaces,,,,,,,,,1.0,26819.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.010597551495741708,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
